customer_id,gender,age,payment_method
C459702,Male,69.0,Cash
C170288,Female,49.0,Cash
C279552,Male,36.0,Debit Card
C109814,Male,66.0,Debit Card
C191062,Female,37.0,Cash
C770969,Female,38.0,Cash
C158042,Female,59.0,Cash
C295426,Male,60.0,Cash
C436672,Female,65.0,Cash
C336701,Male,66.0,Credit Card
C811552,Female,38.0,Credit Card
C316797,Female,21.0,Credit Card
C130820,Male,54.0,Cash
C403349,Male,53.0,Cash
C374416,Male,26.0,Debit Card
C210247,Female,49.0,Cash
C556156,Male,56.0,Debit Card
C141918,Female,68.0,Credit Card
C265214,Male,67.0,Debit Card
C189630,Female,53.0,Debit Card
C271522,Female,41.0,Credit Card
C251281,Male,40.0,Debit Card
C741723,Male,59.0,Debit Card
C189254,Male,50.0,Cash
C221225,Female,47.0,Debit Card
C100329,Female,36.0,Cash
C607424,Female,64.0,Cash
C287679,Female,28.0,Credit Card
C141222,Female,67.0,Credit Card
C223285,Female,49.0,Debit Card
C910347,Male,66.0,Cash
C146752,Male,65.0,Credit Card
C586203,Female,21.0,Cash
C145001,Male,28.0,Debit Card
C315311,Female,62.0,Credit Card
C207064,Female,22.0,Credit Card
C213968,Male,68.0,Credit Card
C139654,Female,40.0,Credit Card
C280628,Male,39.0,Debit Card
C804289,Female,27.0,Debit Card
C261127,Male,37.0,Credit Card
C573070,Male,59.0,Cash
C103503,Male,40.0,Cash
C148571,Male,63.0,Cash
C989253,Female,44.0,Credit Card
C163059,Female,56.0,Cash
C286611,Female,51.0,Credit Card
C532702,Male,60.0,Credit Card
C967153,Female,63.0,Credit Card
C240909,Male,57.0,Credit Card
C160638,Male,64.0,Cash
C975644,Female,48.0,Cash
C128811,Female,68.0,Cash
C243452,Female,58.0,Cash
C110855,Female,67.0,Debit Card
C107890,Female,32.0,Cash
C232999,Female,46.0,Credit Card
C278202,Female,40.0,Cash
C188921,Male,43.0,Credit Card
C328277,Female,35.0,Cash
C280989,Male,35.0,Cash
C190285,Female,29.0,Credit Card
C153157,Male,25.0,Cash
C151106,Male,54.0,Cash
C883479,Female,30.0,Credit Card
C487296,Female,68.0,Credit Card
C316146,Male,22.0,Debit Card
C187242,Male,30.0,Cash
C980756,Male,23.0,Cash
C232514,Male,59.0,Credit Card
C159107,Male,39.0,Debit Card
C334781,Female,66.0,Debit Card
C748695,Female,21.0,Credit Card
C237774,Female,31.0,Credit Card
C194657,Female,63.0,Cash
C520835,Male,62.0,Cash
C876633,Female,47.0,Cash
C283898,Female,44.0,Cash
C330962,Female,32.0,Credit Card
C134688,Male,34.0,Cash
C260298,Female,28.0,Credit Card
C296233,Male,44.0,Cash
C644132,Female,51.0,Credit Card
C135397,Female,41.0,Credit Card
C368327,Female,57.0,Credit Card
C540345,Female,19.0,Debit Card
C723748,Female,68.0,Debit Card
C201026,Female,37.0,Cash
C145364,Male,56.0,Credit Card
C615054,Female,30.0,Debit Card
C748665,Female,46.0,Credit Card
C333956,Female,22.0,Cash
C920633,Male,66.0,Cash
C339459,Female,28.0,Cash
C238184,Male,23.0,Credit Card
C237587,Female,23.0,Credit Card
C120312,Female,43.0,Debit Card
C314212,Male,22.0,Debit Card
C137029,Male,45.0,Cash
C401927,Female,18.0,Cash
C140418,Female,44.0,Credit Card
C813918,Male,67.0,Cash
C336542,Female,18.0,Debit Card
C222303,Male,43.0,Cash
C211704,Female,69.0,Debit Card
C319154,Male,69.0,Credit Card
C227986,Female,39.0,Credit Card
C541204,Female,39.0,Credit Card
C597184,Female,27.0,Cash
C254897,Female,21.0,Cash
C984958,Female,43.0,Credit Card
C106392,Male,32.0,Credit Card
C352555,Male,22.0,Credit Card
C512544,Female,35.0,Credit Card
C973438,Female,47.0,Credit Card
C334975,Female,35.0,Cash
C279158,Male,39.0,Debit Card
C213693,Male,39.0,Debit Card
C220809,Female,41.0,Cash
C148789,Female,54.0,Debit Card
C167245,Female,62.0,Cash
C700713,Female,30.0,Cash
C118191,Female,44.0,Credit Card
C183201,Female,36.0,Cash
C181566,Female,55.0,Credit Card
C302318,Female,19.0,Credit Card
C134351,Female,34.0,Cash
C179529,Male,21.0,Debit Card
C148683,Male,47.0,Debit Card
C413192,Male,64.0,Cash
C165129,Female,34.0,Debit Card
C148584,Female,27.0,Debit Card
C229540,Male,nan,Debit Card
C568154,Female,60.0,Credit Card
C149718,Male,51.0,Credit Card
C205677,Male,21.0,Debit Card
C458261,Female,29.0,Cash
C271037,Female,35.0,Cash
C224501,Female,34.0,Debit Card
C146808,Female,19.0,Cash
C209396,Female,54.0,Credit Card
C298921,Male,48.0,Credit Card
C208939,Female,36.0,Credit Card
C242046,Female,67.0,Credit Card
C564849,Female,62.0,Cash
C132886,Male,50.0,Credit Card
C260498,Male,56.0,Credit Card
C457906,Female,46.0,Debit Card
C172518,Female,45.0,Debit Card
C145101,Male,28.0,Credit Card
C186156,Female,52.0,Debit Card
C147643,Male,44.0,Credit Card
C208673,Male,65.0,Credit Card
C231393,Male,34.0,Cash
C154650,Female,25.0,Cash
C268560,Male,62.0,Cash
C107911,Male,24.0,Debit Card
C244693,Male,24.0,Credit Card
C587883,Male,39.0,Cash
C108815,Male,33.0,Cash
C233078,Female,22.0,Credit Card
C785984,Female,20.0,Credit Card
C323975,Female,48.0,Debit Card
C287975,Female,33.0,Credit Card
C857630,Female,55.0,Cash
C871891,Male,24.0,Cash
C278178,Female,33.0,Credit Card
C248333,Male,43.0,Credit Card
C100306,Female,35.0,Cash
C913910,Female,39.0,Credit Card
C132954,Female,47.0,Cash
C269368,Female,43.0,Debit Card
C445433,Female,59.0,Cash
C858947,Male,51.0,Debit Card
C118043,Male,66.0,Cash
C290766,Female,33.0,Debit Card
C239312,Male,44.0,Cash
C317704,Female,23.0,Debit Card
C237306,Female,50.0,Debit Card
C173332,Male,50.0,Credit Card
C166923,Male,34.0,Debit Card
C282188,Male,66.0,Credit Card
C198630,Female,33.0,Debit Card
C715814,Female,22.0,Cash
C130756,Female,37.0,Credit Card
C212726,Male,21.0,Cash
C837659,Female,68.0,Credit Card
C262969,Female,58.0,Debit Card
C934109,Male,33.0,Cash
C335992,Male,63.0,Credit Card
C164407,Male,28.0,Cash
C889621,Female,56.0,Credit Card
C300061,Female,45.0,Cash
C219393,Male,49.0,Cash
C301979,Female,61.0,Debit Card
C339604,Male,32.0,Cash
C561613,Male,44.0,Credit Card
C319134,Female,31.0,Credit Card
C326462,Male,60.0,Cash
C139854,Female,65.0,Debit Card
C690535,Female,46.0,Cash
C224080,Male,52.0,Cash
C285940,Male,24.0,Cash
C114657,Female,30.0,Credit Card
C109140,Male,48.0,Cash
C286250,Female,50.0,Debit Card
C117752,Female,50.0,Cash
C261762,Female,55.0,Credit Card
C185504,Male,37.0,Credit Card
C227932,Female,39.0,Credit Card
C731674,Female,50.0,Cash
C151353,Female,36.0,Cash
C136166,Male,44.0,Cash
C212310,Female,55.0,Cash
C570112,Female,66.0,Debit Card
C258356,Female,43.0,Credit Card
C224641,Female,53.0,Credit Card
C283521,Male,28.0,Credit Card
C448425,Male,53.0,Cash
C178631,Male,42.0,Credit Card
C939386,Female,41.0,Credit Card
C820106,Male,49.0,Credit Card
C339653,Female,37.0,Debit Card
C265764,Male,45.0,Cash
C186870,Female,25.0,Debit Card
C451828,Female,48.0,Credit Card
C263300,Male,19.0,Debit Card
C772334,Female,49.0,Credit Card
C191514,Female,67.0,Cash
C243839,Female,39.0,Credit Card
C134902,Male,52.0,Cash
C113167,Male,38.0,Credit Card
C677395,Female,60.0,Cash
C247344,Male,25.0,Debit Card
C287302,Female,55.0,Debit Card
C504334,Female,65.0,Cash
C884498,Male,68.0,Cash
C225102,Male,47.0,Cash
C191941,Male,61.0,Cash
C274478,Female,39.0,Cash
C432500,Male,20.0,Cash
C263451,Male,23.0,Credit Card
C161157,Female,42.0,Credit Card
C272779,Female,49.0,Cash
C146774,Female,68.0,Debit Card
C248472,Male,21.0,Debit Card
C729529,Female,52.0,Cash
C182706,Female,20.0,Debit Card
C181825,Male,50.0,Cash
C293213,Male,31.0,Credit Card
C280015,Female,31.0,Credit Card
C243592,Female,37.0,Debit Card
C334283,Female,61.0,Debit Card
C175426,Male,48.0,Credit Card
C255970,Male,60.0,Cash
C141524,Male,40.0,Debit Card
C114544,Male,42.0,Credit Card
C112124,Male,62.0,Credit Card
C218800,Female,49.0,Cash
C137284,Female,57.0,Cash
C128382,Male,44.0,Credit Card
C134738,Female,57.0,Credit Card
C530698,Female,36.0,Cash
C828785,Male,23.0,Cash
C138531,Male,36.0,Cash
C953292,Female,57.0,Cash
C332865,Male,62.0,Credit Card
C305799,Male,63.0,Cash
C184583,Male,65.0,Debit Card
C141027,Female,21.0,Cash
C545889,Male,44.0,Cash
C270760,Male,26.0,Cash
C233821,Male,31.0,Debit Card
C817162,Female,23.0,Cash
C158822,Male,20.0,Debit Card
C977343,Male,40.0,Cash
C305889,Female,47.0,Cash
C530876,Male,23.0,Cash
C113708,Female,28.0,Credit Card
C770807,Male,30.0,Debit Card
C297896,Female,48.0,Debit Card
C229230,Female,53.0,Credit Card
C312945,Female,47.0,Credit Card
C258540,Female,22.0,Credit Card
C132029,Female,22.0,Cash
C236167,Male,56.0,Cash
C330338,Male,62.0,Cash
C219362,Female,50.0,Cash
C197927,Male,37.0,Credit Card
C255508,Female,33.0,Cash
C229995,Female,61.0,Debit Card
C258369,Female,52.0,Debit Card
C207482,Male,39.0,Credit Card
C268608,Female,24.0,Cash
C126255,Female,37.0,Cash
C288568,Female,28.0,Cash
C229992,Female,67.0,Credit Card
C162061,Female,47.0,Cash
C300429,Female,62.0,Debit Card
C215558,Female,44.0,Credit Card
C213718,Male,34.0,Debit Card
C214209,Female,22.0,Cash
C122533,Female,60.0,Debit Card
C185981,Female,67.0,Credit Card
C313586,Female,43.0,Credit Card
C113957,Male,48.0,Debit Card
C322557,Female,43.0,Debit Card
C324044,Male,22.0,Cash
C328748,Female,32.0,Debit Card
C170777,Female,18.0,Credit Card
C218580,Male,55.0,Cash
C212937,Female,58.0,Credit Card
C294774,Male,59.0,Credit Card
C326330,Female,21.0,Credit Card
C249526,Female,46.0,Credit Card
C306283,Female,44.0,Cash
C638580,Female,37.0,Cash
C788087,Female,59.0,Debit Card
C330144,Male,49.0,Debit Card
C615798,Female,54.0,Credit Card
C290859,Male,42.0,Cash
C705168,Female,51.0,Credit Card
C323957,Male,65.0,Cash
C962889,Female,42.0,Debit Card
C150408,Female,55.0,Cash
C328252,Male,32.0,Cash
C363843,Female,25.0,Cash
C243438,Female,51.0,Credit Card
C166014,Male,22.0,Credit Card
C232895,Male,41.0,Debit Card
C148567,Male,44.0,Credit Card
C211623,Male,43.0,Credit Card
C362334,Male,44.0,Debit Card
C305888,Male,41.0,Debit Card
C211588,Female,56.0,Debit Card
C167780,Male,64.0,Cash
C762234,Female,33.0,Cash
C172146,Female,32.0,Cash
C213694,Male,46.0,Debit Card
C154407,Female,27.0,Cash
C686727,Male,60.0,Credit Card
C598666,Female,51.0,Cash
C489248,Female,68.0,Credit Card
C263847,Female,51.0,Credit Card
C896554,Male,63.0,Cash
C885306,Female,38.0,Cash
C185847,Male,66.0,Credit Card
C783574,Male,53.0,Debit Card
C758873,Female,25.0,Debit Card
C135379,Female,46.0,Credit Card
C233654,Male,28.0,Debit Card
C243211,Male,26.0,Cash
C136362,Female,28.0,Cash
C182131,Female,36.0,Debit Card
C248371,Female,58.0,Cash
C229506,Male,41.0,Cash
C763003,Male,66.0,Credit Card
C939051,Female,43.0,Credit Card
C327316,Female,18.0,Debit Card
C172351,Male,30.0,Credit Card
C263874,Male,54.0,Debit Card
C312903,Female,58.0,Debit Card
C244310,Female,24.0,Credit Card
C244179,Female,49.0,Cash
C148902,Male,41.0,Debit Card
C849257,Female,31.0,Credit Card
C238609,Male,52.0,Cash
C194988,Female,43.0,Cash
C104165,Male,51.0,Cash
C217903,Female,29.0,Cash
C219727,Female,59.0,Cash
C271159,Female,61.0,Debit Card
C452338,Male,69.0,Credit Card
C269652,Female,58.0,Credit Card
C317902,Male,40.0,Debit Card
C197424,Male,59.0,Debit Card
C237512,Female,37.0,Cash
C164080,Male,40.0,Cash
C628052,Female,21.0,Credit Card
C282863,Male,48.0,Debit Card
C119748,Female,23.0,Credit Card
C121472,Male,35.0,Debit Card
C100004,Male,61.0,Credit Card
C574681,Male,29.0,Credit Card
C339809,Female,45.0,Cash
C106669,Female,18.0,Debit Card
C802229,Male,30.0,Credit Card
C155580,Female,30.0,Cash
C153500,Female,52.0,Debit Card
C292377,Female,33.0,Cash
C150920,Male,51.0,Cash
C271672,Male,62.0,Debit Card
C264736,Female,61.0,Credit Card
C124636,Male,19.0,Cash
C273491,Male,56.0,Credit Card
C940123,Male,35.0,Cash
C231337,Female,38.0,Debit Card
C721962,Female,43.0,Cash
C673345,Female,48.0,Credit Card
C174457,Female,26.0,Debit Card
C286431,Male,61.0,Credit Card
C316607,Female,35.0,Debit Card
C195726,Male,68.0,Cash
C157990,Female,52.0,Debit Card
C100261,Male,63.0,Credit Card
C186611,Male,41.0,Cash
C132930,Male,20.0,Cash
C264460,Male,28.0,Cash
C148326,Female,21.0,Cash
C282847,Male,48.0,Debit Card
C196959,Male,32.0,Debit Card
C719386,Female,22.0,Credit Card
C173425,Female,30.0,Cash
C379560,Female,29.0,Cash
C717100,Male,66.0,Debit Card
C190851,Male,21.0,Cash
C239670,Female,29.0,Cash
C189528,Female,64.0,Cash
C259617,Female,45.0,Cash
C270653,Female,63.0,Cash
C328653,Female,33.0,Cash
C808429,Male,57.0,Cash
C577778,Female,61.0,Cash
C337111,Female,50.0,Credit Card
C185286,Female,62.0,Credit Card
C220753,Female,21.0,Credit Card
C304549,Female,26.0,Debit Card
C112106,Female,55.0,Credit Card
C211046,Male,41.0,Cash
C174867,Female,64.0,Debit Card
C324130,Female,24.0,Cash
C140468,Male,58.0,Cash
C147714,Female,64.0,Credit Card
C297409,Female,65.0,Credit Card
C659489,Female,60.0,Cash
C151389,Male,26.0,Debit Card
C186987,Female,52.0,Credit Card
C154655,Female,63.0,Cash
C313899,Male,62.0,Cash
C948070,Male,20.0,Cash
C264794,Male,22.0,Cash
C299578,Female,24.0,Credit Card
C536173,Male,54.0,Cash
C102341,Female,53.0,Cash
C153125,Female,21.0,Credit Card
C190567,Male,37.0,Credit Card
C254675,Female,67.0,Cash
C116247,Female,43.0,Cash
C192048,Female,48.0,Debit Card
C204642,Female,65.0,Cash
C309088,Female,40.0,Cash
C279227,Female,19.0,Credit Card
C316730,Female,19.0,Cash
C235182,Male,51.0,Cash
C103328,Female,67.0,Cash
C219635,Female,36.0,Cash
C326381,Female,63.0,Credit Card
C117527,Female,43.0,Cash
C945257,Male,47.0,Credit Card
C177544,Female,33.0,Credit Card
C633334,Male,50.0,Cash
C216388,Female,52.0,Debit Card
C393058,Female,33.0,Cash
C246148,Female,45.0,Cash
C174247,Male,51.0,Credit Card
C255004,Male,23.0,Credit Card
C215935,Male,27.0,Credit Card
C111821,Female,29.0,Debit Card
C218363,Male,45.0,Debit Card
C319517,Male,21.0,Cash
C203761,Male,52.0,Credit Card
C230330,Male,66.0,Cash
C282785,Female,39.0,Cash
C224338,Male,33.0,Cash
C171271,Female,44.0,Cash
C540364,Female,46.0,Credit Card
C217635,Male,65.0,Credit Card
C179298,Female,22.0,Cash
C164735,Male,51.0,Cash
C223765,Female,33.0,Cash
C116721,Male,62.0,Credit Card
C160057,Male,31.0,Cash
C284233,Female,69.0,Cash
C325783,Female,53.0,Cash
C150424,Female,61.0,Debit Card
C247697,Female,60.0,Cash
C315434,Male,30.0,Cash
C125501,Female,19.0,Credit Card
C129520,Female,39.0,Cash
C226059,Male,18.0,Credit Card
C278058,Female,24.0,Debit Card
C219322,Female,40.0,Cash
C111646,Female,31.0,Cash
C330880,Female,61.0,Cash
C574522,Female,57.0,Credit Card
C294266,Male,39.0,Debit Card
C255498,Male,34.0,Credit Card
C259425,Female,30.0,Credit Card
C131168,Male,23.0,Cash
C307440,Female,46.0,Credit Card
C897547,Female,35.0,Credit Card
C100952,Male,39.0,Cash
C754727,Female,54.0,Cash
C248263,Male,46.0,Credit Card
C997269,Female,66.0,Debit Card
C376907,Female,46.0,Credit Card
C257206,Female,50.0,Credit Card
C126185,Female,40.0,Cash
C974900,Male,52.0,Cash
C224414,Female,44.0,Credit Card
C154116,Female,60.0,Cash
C170220,Male,56.0,Credit Card
C264567,Female,28.0,Credit Card
C260433,Male,27.0,Debit Card
C180241,Male,22.0,Credit Card
C554661,Female,59.0,Credit Card
C213985,Male,48.0,Debit Card
C405354,Male,22.0,Debit Card
C639489,Female,18.0,Cash
C984140,Female,20.0,Cash
C236221,Female,50.0,Credit Card
C702797,Female,35.0,Credit Card
C197706,Male,21.0,Cash
C214520,Female,50.0,Cash
C250030,Male,20.0,Cash
C308897,Male,33.0,Cash
C788070,Female,68.0,Debit Card
C223777,Female,69.0,Cash
C140463,Male,27.0,Credit Card
C317627,Female,19.0,Cash
C258200,Female,62.0,Credit Card
C287719,Male,19.0,Debit Card
C745381,Male,63.0,Debit Card
C216936,Female,44.0,Credit Card
C174748,Female,53.0,Debit Card
C235937,Female,54.0,Credit Card
C328501,Female,67.0,Credit Card
C459331,Male,34.0,Debit Card
C451997,Male,22.0,Credit Card
C221803,Female,32.0,Credit Card
C167729,Female,68.0,Cash
C277514,Female,29.0,Cash
C283156,Male,43.0,Credit Card
C266210,Female,18.0,Cash
C236410,Male,58.0,Credit Card
C158418,Male,65.0,Credit Card
C304293,Female,63.0,Cash
C288579,Male,41.0,Cash
C179974,Male,44.0,Debit Card
C219031,Male,69.0,Cash
C184139,Female,64.0,Cash
C744996,Male,41.0,Cash
C115125,Male,35.0,Credit Card
C117597,Female,27.0,Credit Card
C906013,Female,18.0,Cash
C191936,Male,54.0,Cash
C724217,Female,50.0,Debit Card
C222698,Female,58.0,Credit Card
C122771,Female,39.0,Credit Card
C204073,Female,53.0,Cash
C109025,Female,26.0,Cash
C280102,Male,49.0,Debit Card
C147754,Male,30.0,Cash
C287298,Female,58.0,Cash
C168758,Male,35.0,Cash
C278952,Male,39.0,Debit Card
C225020,Female,63.0,Credit Card
C323623,Female,46.0,Cash
C103933,Female,22.0,Cash
C102204,Male,63.0,Cash
C233222,Female,46.0,Cash
C141163,Female,36.0,Cash
C117700,Female,69.0,Cash
C295421,Male,56.0,Cash
C726658,Female,46.0,Cash
C107314,Male,34.0,Credit Card
C117004,Male,27.0,Cash
C339683,Female,37.0,Credit Card
C187905,Female,29.0,Credit Card
C213889,Female,20.0,Debit Card
C763878,Female,34.0,Cash
C812470,Male,56.0,Cash
C149717,Female,31.0,Credit Card
C189300,Female,65.0,Cash
C296437,Female,54.0,Cash
C319754,Male,29.0,Debit Card
C306769,Female,33.0,Cash
C303454,Female,26.0,Credit Card
C249541,Female,60.0,Cash
C331066,Female,69.0,Cash
C266213,Male,34.0,Debit Card
C159453,Female,57.0,Cash
C558962,Male,37.0,Cash
C126328,Male,32.0,Credit Card
C302927,Female,43.0,Debit Card
C215631,Female,29.0,Credit Card
C308729,Female,47.0,Cash
C231233,Male,53.0,Debit Card
C288417,Female,44.0,Debit Card
C144994,Female,27.0,Credit Card
C186217,Male,30.0,Debit Card
C114933,Female,36.0,Credit Card
C129546,Male,24.0,Debit Card
C293134,Female,44.0,Debit Card
C159366,Female,58.0,Credit Card
C121358,Female,31.0,Debit Card
C300869,Male,30.0,Credit Card
C212525,Male,65.0,Debit Card
C192871,Female,19.0,Cash
C336523,Male,40.0,Cash
C215702,Male,60.0,Credit Card
C124207,Male,42.0,Debit Card
C287762,Female,22.0,Cash
C335595,Female,68.0,Debit Card
C260139,Female,33.0,Debit Card
C722513,Female,32.0,Cash
C331096,Female,28.0,Cash
C549303,Male,51.0,Cash
C303504,Male,21.0,Debit Card
C173642,Male,41.0,Cash
C112528,Female,31.0,Debit Card
C949522,Female,48.0,Debit Card
C251016,Male,32.0,Credit Card
C189212,Male,50.0,Cash
C979488,Female,35.0,Credit Card
C334666,Female,32.0,Cash
C246571,Male,48.0,Credit Card
C206451,Female,61.0,Cash
C259110,Female,61.0,Debit Card
C139761,Female,62.0,Credit Card
C330240,Female,36.0,Credit Card
C260392,Male,68.0,Debit Card
C705848,Female,42.0,Credit Card
C255947,Female,28.0,Cash
C202977,Female,32.0,Credit Card
C307637,Female,22.0,Credit Card
C613860,Female,33.0,Debit Card
C185898,Male,25.0,Debit Card
C114226,Male,44.0,Cash
C457066,Female,49.0,Credit Card
C542953,Female,21.0,Cash
C668965,Female,69.0,Cash
C138306,Male,56.0,Credit Card
C627144,Male,44.0,Credit Card
C339391,Female,34.0,Debit Card
C307778,Female,20.0,Cash
C148344,Male,45.0,Credit Card
C764345,Female,48.0,Credit Card
C182871,Male,46.0,Credit Card
C830872,Female,52.0,Credit Card
C619754,Female,45.0,Cash
C801388,Female,55.0,Cash
C237263,Female,28.0,Cash
C637201,Male,25.0,Debit Card
C253509,Female,43.0,Debit Card
C124670,Male,57.0,Credit Card
C289055,Male,61.0,Cash
C264247,Male,53.0,Debit Card
C245279,Male,69.0,Credit Card
C141039,Female,48.0,Debit Card
C863251,Female,25.0,Cash
C281777,Female,23.0,Debit Card
C205701,Male,49.0,Credit Card
C318446,Female,66.0,Cash
C154363,Male,40.0,Credit Card
C309357,Female,49.0,Cash
C169212,Male,22.0,Credit Card
C158008,Female,62.0,Cash
C240449,Male,59.0,Debit Card
C193754,Male,18.0,Credit Card
C311616,Male,34.0,Cash
C250284,Male,64.0,Cash
C213632,Female,26.0,Debit Card
C784303,Female,19.0,Debit Card
C284435,Female,20.0,Debit Card
C162154,Female,65.0,Cash
C235721,Male,27.0,Cash
C367226,Female,35.0,Credit Card
C149129,Female,62.0,Cash
C805973,Female,45.0,Credit Card
C505610,Female,22.0,Cash
C233544,Female,41.0,Debit Card
C731377,Female,48.0,Credit Card
C714681,Female,51.0,Cash
C299571,Female,67.0,Debit Card
C115961,Male,66.0,Cash
C208074,Female,29.0,Credit Card
C268603,Female,47.0,Cash
C207325,Male,60.0,Cash
C279500,Male,43.0,Cash
C146477,Male,63.0,Cash
C309345,Female,60.0,Cash
C230738,Male,33.0,Cash
C319133,Female,64.0,Cash
C239430,Male,26.0,Credit Card
C319422,Male,25.0,Credit Card
C137703,Male,51.0,Debit Card
C223732,Male,46.0,Credit Card
C841632,Female,61.0,Cash
C218300,Female,53.0,Cash
C276603,Female,59.0,Cash
C209393,Female,42.0,Cash
C314464,Female,44.0,Credit Card
C255109,Male,61.0,Debit Card
C204452,Female,22.0,Credit Card
C179198,Male,67.0,Cash
C438157,Male,32.0,Cash
C874898,Female,41.0,Debit Card
C813027,Female,57.0,Credit Card
C150455,Female,49.0,Credit Card
C105923,Female,64.0,Debit Card
C135392,Female,64.0,Cash
C233583,Male,46.0,Cash
C287350,Female,31.0,Cash
C105781,Male,28.0,Credit Card
C122666,Female,23.0,Credit Card
C926283,Male,52.0,Credit Card
C165682,Male,37.0,Credit Card
C123916,Male,27.0,Debit Card
C256752,Female,63.0,Cash
C212683,Male,61.0,Cash
C145411,Female,43.0,Cash
C332602,Female,19.0,Credit Card
C293469,Female,42.0,Cash
C276293,Male,59.0,Cash
C217350,Male,64.0,Cash
C862403,Male,42.0,Debit Card
C330421,Male,68.0,Cash
C151126,Male,55.0,Debit Card
C320584,Female,61.0,Cash
C279170,Female,53.0,Cash
C170345,Female,25.0,Debit Card
C331597,Male,60.0,Credit Card
C180686,Female,44.0,Credit Card
C172497,Female,18.0,Cash
C256771,Female,62.0,Cash
C192327,Male,52.0,Cash
C151990,Female,60.0,Credit Card
C198239,Female,19.0,Cash
C215303,Female,53.0,Debit Card
C267953,Male,43.0,Cash
C770126,Female,63.0,Cash
C975064,Female,46.0,Cash
C215383,Male,33.0,Cash
C186728,Female,26.0,Credit Card
C241900,Female,18.0,Credit Card
C980506,Male,20.0,Debit Card
C234371,Female,43.0,Credit Card
C225702,Male,22.0,Credit Card
